fips,stabb,state_1860,county_name_1860,totpop_1860,slave_1860,slave_share_1860,foreign_share_1860,log_pop_1860,log_farm_value_pc_1860,impr_share_1860,land_gini_1860,n_farms_1860,n_slaveholders_1860,slaves_per_holder_1860,farm_value_1860,year,covpop,cpop,covind,murder,violent,property,murder_rate,violent_rate,property_rate,log_violent_rate,log_property_rate,asinh_violent_rate,log_covpop
51101,VA,Virginia,King William,8530.0,5525.0,0.6477139507620164,0.0023446658851113715,9.051344640485725,5.707390650592785,0.6080908774776863,0.45639204234309955,544.0,366.0,15.095628415300547,2568250.0,2010,15935,15935.0,100.0,0,10,145,0.0,62.754941951678695,909.946658299341,4.139237331112837,6.813385980539366,4.832447986685119,9.676273226851437
51103,VA,Virginia,Lancaster,5151.0,2869.0,0.5569792273344981,0.0021355076684139,8.546946149565585,5.536636200054516,0.47409287740779454,0.46911810952056343,326.0,259.0,11.077220077220078,1307441.0,2010,11391,11448.0,100.0,2,8,155,17.557721007813186,70.23088403125274,1360.723378105522,4.251788157750152,7.215771732989563,4.944986019957392,9.340578848899913
51105,VA,Virginia,Lee,11032.0,824.0,0.07469180565627266,0.0005438723712835388,9.308555419473137,5.525087762922983,0.2984579364130636,0.4301202903859821,682.0,151.0,5.456953642384106,2768021.0,2010,25587,25587.0,97.6798,4,32,279,15.632938601633642,125.06350881306913,1090.3974674639464,4.828821678782735,6.994297557804375,5.5219848427136,10.14983968898722
54041,VA,Virginia,Lewis,7999.0,230.0,0.02875359419927491,0.06863357919739968,8.987071812848821,5.111919253345104,0.37930819625436163,0.4586312282821078,454.0,60.0,3.8333333333333335,1327743.0,2010,16372,16372.0,100.0,2,25,115,12.21597849987784,152.699731248473,702.4187637429758,5.028473452226136,6.554529755721185,5.721631354309013,9.703327837612294
54045,VA,Virginia,Logan,4938.0,148.0,0.029971648440664238,0.0026326447954637504,8.504715669905124,4.728192163291045,0.0728924891397872,0.49947184927415805,560.0,40.0,3.7,558443.0,2010,35661,36743.0,99.6074,2,135,1010,5.608367684585401,378.5648187095146,2832.2256807156277,5.936387309759924,7.948818141156799,6.629536234769243,10.481812933648735
51107,VA,Virginia,Loudoun,21774.0,5501.0,0.2526407642142004,0.013640121245522182,9.988471876441125,6.17919572824761,0.7437850760783679,0.2773229072105467,1207.0,670.0,8.210447761194029,10508212.0,2010,312311,312311.0,100.0,0,247,3626,0.0,79.08783232098773,1161.0221862182248,4.370559036404908,7.057056091091727,5.063746183327816,12.651754765193298
51109,VA,Virginia,Louisa,16701.0,10194.0,0.6103826118196515,0.0014969163523142327,9.723223876851618,5.587847021629056,0.5415075265923496,0.36380086663411415,718.0,765.0,13.325490196078432,4461836.0,2010,33153,33153.0,100.0,2,46,340,6.032636563810213,138.7506409676349,1025.5482158477362,4.932678372202432,6.932982593323543,5.625838538348389,10.408888489256892
51111,VA,Virginia,Lunenburg,11983.0,7305.0,0.6096136192939998,0.002753901360260369,9.391244257682517,5.227602868706842,0.43764621411466736,0.4010339819447811,614.0,545.0,13.403669724770642,2232979.0,2010,12914,12914.0,100.0,0,27,139,0.0,209.07542202261112,1076.351246708998,5.342695057788145,6.981332124914508,6.035847957482704,9.466067273186413
51113,VA,Virginia,Madison,8854.0,4397.0,0.4966117009261351,0.0009035464196973119,9.088624613292087,5.762423529188572,0.45689938186491075,0.4322779904484361,495.0,455.0,9.663736263736263,2816620.0,2010,13308,13308.0,100.0,1,10,109,7.514277126540427,75.14277126540426,819.0562067929066,4.319389920825906,6.708152710061005,5.012581374161632,9.496120637138368
54049,VA,Virginia,Marion,12722.0,63.0,0.004952051564219463,0.024210029869517372,9.45108805723875,5.500759833309063,0.4641138193701247,0.5114920348717744,1298.0,32.0,1.96875,3115337.0,2010,50723,56418.0,94.7396,0,111,634,0.0,218.83563669341325,1249.9260690416577,5.38832093065566,7.130839683780552,6.081473331576336,10.834134735626902
